adult,tconst,overview,poster_path,production_countries,production_companies_name,averageRating,category,primaryName,birthYear,genres,titles,languages_combined,votes,runtime,start_year,poster_url,video_link,overview_fr
False,tt0104431,"Instead of flying to Florida with his folks, Kevin ends up alone in New York, where he gets a hotel room with his dad's credit card—despite problems from a clerk and meddling bellboy. But when Kevin runs into his old nemeses, the Wet Bandits, he's determined to foil their plans to rob a toy store on Christmas Eve.",/uuitWHpJwxD1wruFl2nZHIb4UGN.jpg,['US'],"['20th Century Fox', 'Hughes Entertainment']",6.9,actor,Macaulay Culkin,1980.0,"['Comedy', 'Family', 'Adventure'],Adventure,Comedy,Crime",Home Alone 2: Lost in New York - Home Alone 2: Lost in New York,"['en', 'fr'], en",6.7 / 413846.0,120.0 / 120.0,1992.0 - 1992.0,https://image.tmdb.org/t/p/w154/fmnjO68z9uS68nZJ21FmbW8hZ2a.jpg,https://www.youtube.com/watch?v=F4D9R7JlP7I,"Au lieu de s'envoler pour la Floride avec ses parents, Kevin se retrouve seul à New York, où il obtient une chambre d'hôtel avec la carte de crédit de son père, malgré les problèmes d'un employé et d'un chasseur indiscret. Mais lorsque Kevin tombe sur ses vieux ennemis, les Bandits mouillés, il est déterminé à déjouer leurs plans pour cambrioler un magasin de jouets la veille de Noël."
False,tt0104467,"A now-rich woman returns to her poor desert hometown to propose a deal to the populace: her fortune, in exchange for the death of the man who years earlier abandoned her and left her with his child.",/or2P5W4SHTOYS40F2LifY8wm1e4.jpg,"['FR', 'IT', 'NL', 'SN', 'CH', 'GB']","['ADR Productions', 'Thelma Film', 'Maag Daan', 'MK2 Productions', 'Georges Reinhart Productions', 'Schweizer Fernsehen DRS', 'Channel Four', 'FilmCompany Amsterdam', 'Télévision Suisse-Romande (TSR)', 'Ministère Français de la Coopération et du Développement', ""Département Fédéral de l'Intérieur"", 'Agence de la Coopération Culturelle et Technique']",6.400674684658257,actor,Unknown,1981.0,"['Drama', 'Comedy'],",Hyenas - ,"['fr', 'ja', 'wo'], ",7.1 / , / 110.0,1992.0 - ,https://image.tmdb.org/t/p/w154/bbdFwsZvNOTT4r21NuWa1vzo6zs.jpg,https://www.youtube.com/watch?v=FqO9FFwIAGA,"Une femme désormais riche revient dans sa pauvre ville natale du désert pour proposer un marché à la population : sa fortune, en échange de la mort de l'homme qui, des années plus tôt, l'avait abandonnée et laissée avec son enfant."
False,tt0104691,"In war-torn colonial America, in the midst of a bloody battle between British, the French and Native American allies, the aristocratic daughter of a British Colonel and her party are captured by a group of Huron warriors. Fortunately, a group of three Mohican trappers comes to their rescue.",/fYVQRcgnOv998bKEplzrD3faGgt.jpg,['US'],"['Morgan Creek Entertainment', '20th Century Fox', 'AMLF']",6.400674684658257,actor,Unknown,1981.0,"['Action', 'Adventure', 'Drama', 'History', 'Romance', 'War'],",The Last of the Mohicans - ,"['en', 'fr'], ",7.391 / , / 112.0,1992.0 - ,https://image.tmdb.org/t/p/w154/tWaGxm8LkneIICsM8FvcTSUKvMB.jpg,https://www.youtube.com/watch?v=c9TED2yeoRo,"Dans l'Amérique coloniale déchirée par la guerre, au milieu d'une bataille sanglante entre les Britanniques, les Français et les alliés amérindiens, la fille aristocrate d'un colonel britannique et son groupe sont capturés par un groupe de guerriers hurons. Heureusement, un groupe de trois trappeurs mohicans vient à leur secours."
False,tt0105019,"A black comedy set in the 1960s in a small Netherlands community, populated by a cast of eccentrics, all of whom hold a range of sexual obsessions and frustrated desires.",/urIKSwOoTez21y0kIkRRu0oSrgJ.jpg,['NL'],"['Pierson, Heldring & Pierson N.V.', 'First Floor Features', 'Pierson']",6.400674684658257,actor,Unknown,1981.0,"['Comedy'],",The Northerners - ,"['fr', 'nl'], ",7.0 / , / 108.0,1992.0 - ,https://image.tmdb.org/t/p/w154/ksB2BNquYWiuIqMpjRi8LzGAoTO.jpg,https://www.youtube.com/watch?v=AVom-HLSEGU,"Une comédie noire qui se déroule dans les années 1960 dans une petite communauté néerlandaise, peuplée d'un groupe d'excentriques, tous animés d'une gamme d'obsessions sexuelles et de désirs frustrés."
False,tt0105278,"The countess and her son, irresponsible but sweet viscount Louis, own the castle Montverdier, which is falling apart. Fernand Castanier is the baker in the neighboring town Mussy-sur-Ploute.",/shFlXLQcQRnfHTvqVCR0mJYPfTx.jpg,[],[],6.400674684658257,actor,Unknown,1981.0,"['Comedy'],",Room Service - ,"['fr'], ",7.0 / , / 90.0,1992.0 - ,https://image.tmdb.org/t/p/w154/shFlXLQcQRnfHTvqVCR0mJYPfTx.jpg,https://www.youtube.com/watch?v=UF7mzpUAbOA,"La comtesse et son fils, l'irresponsable mais doux vicomte Louis, sont propriétaires du château de Montverdier, qui tombe en ruine. Fernand Castanier est boulanger à Mussy-sur-Ploute, ville voisine."
False,tt0105718,"After being burned in romance just one time too many, Quentin has become a master at amiable, superficial relationships. In fact, most people can't help but like him, as he is clearly a sensitive and thoughtful fellow, in addition to being friendly. He frequently pulls up stakes and moves to a new town when things grow too intimate for his liking. Now he has fallen in love with a single mother who makes settling down look more attractive than wandering on. However, achieving the breakthrough to real intimacy will cost him a good deal of pain.",/iQzxeLged0vhOxMUIO7powTX2fj.jpg,['FR'],[],6.400674684658257,actor,Unknown,1981.0,"['Comedy', 'Drama'],",Vagabond - ,"['fr'], ",0.0 / , / 85.0,1992.0 - ,https://image.tmdb.org/t/p/w154/iQzxeLged0vhOxMUIO7powTX2fj.jpg,https://www.youtube.com/watch?v=GvBQ596Zsqk,"Après avoir vécu une histoire d'amour une fois de trop, Quentin est devenu un maître des relations amicales et superficielles. En fait, la plupart des gens ne peuvent s'empêcher de l'apprécier, car il est clairement un garçon sensible et attentionné, en plus d'être amical. Il s'en va souvent et déménage dans une nouvelle ville lorsque les choses deviennent trop intimes à son goût. Il est maintenant tombé amoureux d'une mère célibataire qui fait que la sédentarité semble plus attrayante que l'errance. Cependant, parvenir à une véritable intimité lui coûtera beaucoup de souffrance."
False,tt0105750,"Three penniless artists become friends in modern-day Paris: Rodolfo, an Albanian painter with no visa, Marcel, a playwright and magazine editor with no publisher, and Schaunard, a post-modernist composer of execrable noise.",/wBd8ZCQY3uW1dDLIzXwAmHsvB5B.jpg,"['FR', 'FI', 'DE', 'SE']","['Sputnik', 'Pyramide Productions', 'Films A2', 'Svenska Filminstitutet', 'Pandora Film']",6.400674684658257,actor,Unknown,1981.0,"['Comedy', 'Drama', 'Romance'],",La Vie de Bohème - ,"['fr'], ",7.577 / , / 103.0,1992.0 - ,https://image.tmdb.org/t/p/w154/hFX3wJwzWK3oytvJkw4fyC6VKx6.jpg,https://www.youtube.com/watch?v=PpnMd2BGTxo,"Trois artistes sans le sou deviennent amis dans le Paris d'aujourd'hui : Rodolfo, un peintre albanais sans visa, Marcel, un dramaturge et rédacteur en chef de magazine sans éditeur, et Schaunard, un compositeur post-moderniste au bruit exécrable."
False,tt0106301,The socialist mayor of a small village in France dreams of building an arts center but he runs up against some opposition.,/dIGzximnkFjNWdp87n20gbNr2R7.jpg,['FR'],['Compagnie Eric Rohmer (CER)'],6.400674684658257,actor,Unknown,1981.0,"['Comedy'],","The Tree, the Mayor and the Mediatheque - ","['fr'], ",6.64 / , / 105.0,1993.0 - ,https://image.tmdb.org/t/p/w154/zhRFbV6vmsYHUpgOIu0Ruz0hm5N.jpg,https://www.youtube.com/watch?v=S5zQqQR69R4,Le maire socialiste d'un petit village de France rêve de construire une maison de la culture mais il se heurte à une certaine opposition.
False,tt0106319,"A West African pig farmer has a religious vision, wherein he is told that he'll be Magloire the First, a prophet of Christ. He then sets out to rid his local villagers of superstition and instead save them for Jesus.",/vEGKYexloFfJMONugEzRWbA0uEX.jpg,"['CI', 'CH']",['Amka Films'],6.400674684658257,actor,Unknown,1981.0,"['Comedy'],",In the Name of Christ - ,"['fr'], ",4.1 / , / 90.0,1993.0 - ,https://image.tmdb.org/t/p/w154/xyjk7X2LkqAcJYIow0TLNdo3GO9.jpg,https://www.youtube.com/watch?v=pto9KtTXuGQ,"Un éleveur de porcs d'Afrique de l'Ouest a une vision religieuse dans laquelle on lui annonce qu'il sera Magloire Premier, un prophète du Christ. Il décide alors de débarrasser ses villageois de la superstition et de les sauver pour Jésus."
False,tt0106375,"Beethoven is back -- and this time, he has a whole brood with him now that he's met his canine match, Missy, and fathered a family. The only problem is that Missy's owner, Regina, wants to sell the puppies and tear the clan apart. It's up to Beethoven and the Newton kids to save the day and keep everyone together.",/biH5hW1BRfEr13oCizuAzpdBf2l.jpg,['US'],"['Northern Lights Entertainment', 'Universal Pictures']",6.400674684658257,actor,Unknown,1981.0,"['Family', 'Comedy'],",Beethoven's 2nd - ,"['en', 'fr', 'de', 'es', 'it'], ",5.5 / , / 89.0,1993.0 - ,https://image.tmdb.org/t/p/w154/noB4aomJMiajsfK2zUU8H9B5qPU.jpg,https://www.youtube.com/watch?v=gU85o4t0xwM,"Beethoven est de retour et cette fois, il a toute une progéniture avec lui depuis qu'il a rencontré sa compagne canine, Missy, et qu'il a fondé une famille. Le seul problème est que la propriétaire de Missy, Regina, veut vendre les chiots et déchirer le clan. C'est à Beethoven et aux enfants Newton de sauver la situation et de garder tout le monde ensemble."
False,tt0106611,"When a Jamaican sprinter is disqualified from the Olympic Games, he enlists the help of a dishonored coach to start the first Jamaican bobsled team.",/6fXuGEb7EqGmAeUodxm7l5ELPZ.jpg,['US'],['Walt Disney Pictures'],6.400674684658257,actor,Unknown,1981.0,"['Comedy', 'Adventure', 'Drama'],",Cool Runnings - ,"['en', 'fr', 'de', 'ru'], ",6.987 / , / 98.0,1993.0 - ,https://image.tmdb.org/t/p/w154/jHMhDrbZY9G4C0RPhlNjqJHfQDK.jpg,https://www.youtube.com/watch?v=y1gzxdjcjxA,"Lorsqu'un sprinter jamaïcain est disqualifié des Jeux olympiques, il demande l'aide d'un entraîneur déshonoré pour créer la première équipe jamaïcaine de bobsleigh."
False,tt0106632,"Jacques and Martine, an ordinary bourgeois couple, invite to dinner a friend whom they have not seen the last ten years. Since then he has become a media star and everything has to go just right at dinner.",/b5czH5faR0vKKKXBnddiZvtxtu5.jpg,['FR'],"['Gaumont International', 'Gaumont', 'StudioCanal', 'EFVE']",6.400674684658257,actor,Unknown,1981.0,"['Comedy', 'Drama'],",Kitchen with Apartment - ,"['fr'], ",6.902 / , / 96.0,1993.0 - ,https://image.tmdb.org/t/p/w154/mef3z4tJ5H8Jb8ymNzgaMjRMvJ2.jpg,https://www.youtube.com/watch?v=xeskuBaTjDs,"Jacques et Martine, un couple de bourgeois ordinaires, invitent à dîner un ami qu'ils n'ont pas vu depuis dix ans. Depuis, il est devenu une star médiatique et tout doit se passer comme il faut au dîner."
False,tt0106761,"Two brothers have half of a powerful ancient Chinese talisman. An evil gang leader has the other half, and determines to get the brothers' half and have a complete medallion so he can gain absolute power.",/9ZTYSD8ZesYMKqLRbmVfZUW1FiE.jpg,['US'],"['Gramercy Pictures', 'Imperial Entertainment']",6.400674684658257,actor,Unknown,1981.0,"['Action', 'Adventure', 'Comedy'],",Double Dragon - ,"['en', 'fr'], ",4.455 / , / 89.0,1994.0 - ,https://image.tmdb.org/t/p/w154/kNkKc3GIyk47ei40hZwjVtlhTHw.jpg,https://www.youtube.com/watch?v=3z1a7GlGCAs,Deux frères possèdent la moitié d'un puissant talisman chinois ancien. Un chef de gang maléfique possède l'autre moitié et décide de s'emparer de la moitié des frères et d'avoir un médaillon complet afin d'obtenir le pouvoir absolu.
False,tt0107048,"A narcissistic TV weatherman, along with his attractive-but-distant producer, and his mawkish cameraman, is sent to report on Groundhog Day in the small town of Punxsutawney, where he finds himself repeating the same day over and over.",/qIwyDf5k0eNsrfQjd0HCkeraNGD.jpg,['US'],['Columbia Pictures'],6.400674684658257,actor,Unknown,1981.0,"['Romance', 'Fantasy', 'Drama', 'Comedy'],",Groundhog Day - ,"['en', 'fr', 'it'], ",7.603 / , / 101.0,1993.0 - ,https://image.tmdb.org/t/p/w154/kSdgmtOmxFxdiJqK1R3kfKBqRUo.jpg,https://www.youtube.com/watch?v=5Vunz4GV_eo,"Un présentateur météo narcissique, accompagné de son producteur attirant mais distant et de son caméraman mièvre, est envoyé pour faire un reportage sur le jour de la marmotte dans la petite ville de Punxsutawney, où il se retrouve à répéter sans cesse le même jour."
False,tt0107120,"After 300 years of slumber, three sister witches are accidentally resurrected in Salem on Halloween night, and it is up to three kids and their newfound feline friend to put an end to the witches' reign of terror once and for all.",/by4D4Q9NlUjFSEUA1yrxq6ksXmk.jpg,['US'],"['Walt Disney Pictures', 'Touchwood Pacific Partners 1']",6.400674684658257,actor,Unknown,1981.0,"['Fantasy', 'Comedy', 'Family'],",Hocus Pocus - ,"['en', 'fr'], ",7.06 / , / 96.0,1993.0 - ,https://image.tmdb.org/t/p/w154/38V0EUR6pzbXCYrkaj5dyWwdOIc.jpg,https://www.youtube.com/watch?v=bFq7wdaEApM,"Après 300 ans de sommeil, trois sœurs sorcières sont accidentellement ressuscitées à Salem la nuit d'Halloween, et c'est à trois enfants et à leur nouvel ami félin de mettre fin une fois pour toutes au règne de terreur des sorcières."
False,tt0107175,"This complex allegorical tale tells the story of man’s quest for spiritual meaning. When God enters the body of 1980s filmmaker Simon Donnadieu, his wife Rachel realizes that something has gone awry, but chooses to remain faithful to her erratically-behaving husband.",/qOAKUe4pIL4ftHDL2SOaQyGYiiP.jpg,"['CH', 'FR']","['Vega Film', 'Les Films Alain Sarde', 'Périphéria']",6.400674684658257,actor,Unknown,1981.0,"['Comedy', 'Drama'],","Oh, Woe Is Me - ","['fr'], ",6.281 / , / 95.0,1993.0 - ,https://image.tmdb.org/t/p/w154/el2nIyPDzNo1nKoCJDfjusgNwMx.jpg,https://www.youtube.com/watch?v=_h2LqozNgjg,"Ce récit allégorique complexe raconte la quête de l’homme pour un sens spirituel. Lorsque Dieu entre dans le corps du réalisateur des années 1980 Simon Donnadieu, sa femme Rachel se rend compte que quelque chose ne va pas, mais choisit de rester fidèle à son mari au comportement erratique."
False,tt0107875,The story is about the Princess Irene and a young warrior boy named Curty. Irene must use her magic power to fight off goblins and save the kingdom.,/gWXeEzpOavcmv1Ca8sjqkorfuIO.jpg,"['HU', 'GB']","['Siriol Productions', 'Pannónia Filmstúdió', 'Sianel 4 Cymru (S4C)', 'NHK Enterprises']",6.400674684658257,actor,Unknown,1981.0,"['Adventure', 'Animation', 'Family', 'Fantasy'],",The Princess and the Goblin - ,"['fr'], ",5.9 / , / 82.0,1991.0 - ,https://image.tmdb.org/t/p/w154/9M4Y66oIj08ZDwiqylZlXrAhUES.jpg,https://www.youtube.com/watch?v=fJrYuqCvpuE,L'histoire raconte l'histoire de la princesse Irène et d'un jeune guerrier nommé Curty. Irène doit utiliser son pouvoir magique pour combattre les gobelins et sauver le royaume.
False,tt0108037,"During a summer of friendship and adventure, one boy becomes a part of the gang, nine boys become a team and their leader becomes a legend by confronting the terrifying mystery beyond the right field wall.",/7PYqz0viEuW8qTvuGinUMjDWMnj.jpg,['US'],"['Island World', '20th Century Fox']",7.8,actor,Tom Guiry,1981.0,"['Family', 'Comedy'],Comedy,Drama,Family",The Sandlot - The Sandlot,"['en', 'fr'], en",7.5 / 106413.0,101.0 / 101.0,1993.0 - 1993.0,https://image.tmdb.org/t/p/w154/pXea9T8GUTaaIuuEc3Omceu5Gy.jpg,https://www.youtube.com/watch?v=52yV9dSzV1E,"Au cours d'un été d'amitié et d'aventure, un garçon devient membre du gang, neuf garçons deviennent une équipe et leur chef devient une légende en affrontant le mystère terrifiant au-delà du mur du champ droit."
False,tt0108207,"A member of the English upper class dies, leaving his estate and his business to an American, whom he thinks is his son who was lost as a baby and then found again. An Englishman who thinks he is an Indian comes to believe that he is actually the heir. He comes to hate the American who is his boss, his friend, and the man who has stolen the woman after whom he lusts.",/bOxCNid7ZLB9SoUkIGhWKfDqrZy.jpg,['GB'],"['Universal Pictures', 'Prominent Features']",6.400674684658257,actor,Unknown,1981.0,"['Comedy'],",Splitting Heirs - ,"['fr', 'en'], ",4.992 / , / 87.0,1993.0 - ,https://image.tmdb.org/t/p/w154/xumSebMn0Bnt5pMTC68XR20IUSf.jpg,https://www.youtube.com/watch?v=bakWHKecYw0,"Un membre de la haute société anglaise décède, laissant son patrimoine et son entreprise à un Américain qu'il croit être son fils perdu bébé puis retrouvé. Un Anglais qui se croit indien finit par croire qu'il est en réalité l'héritier. Il en vient à détester l'Américain qui est son patron, son ami et l'homme qui a volé la femme qu'il convoite."
